Protein,WT,WT,AT3G44750,AT3G44750,AT5G22650,AT5G22650
AT5G23540,14,11,14,13,15,10
AT5G08640,13,11,12,13,9,11
AT4G35800,6,11,12,15,18,9
AT3G27430,12,11,12,13,8,6
AT4G27520,11,11,12,10,11,6
AT2G42100,12,11,11,8,11,9
AT4G38130,11,11,11,8,7,7
AT5G49020,6,11,11,10,8,6
AT1G74970,8,11,10,12,7,7
AT5G08450,12,11,10,10,16,5
AT1G06000,12,11,10,7,6,3
AT4G08390,8,11,9,9,3,8
AT5G48880,9,11,9,9,4,7
AT3G05680,7,11,9,6,10,7
AT1G12570,17,11,9,9,7,5
AT5G20020,8,11,8,10,7,8
AT5G39320,11,11,8,12,8,7
AT1G35160,10,11,8,9,9,6
AT3G62530,6,11,7,9,6,6
AT3G62870,8,11,7,8,11,6
AT3G47520,10,11,7,9,5,3
AT4G09010,10,11,6,7,3,4
AT2G47610,8,11,5,8,11,6
AT2G27860,6,11,5,7,4,5
AT3G61240,7,11,5,6,4,4
AT2G44350,9,11,5,6,5,4
AT4G38740,11,11,4,11,2,5
AT5G48300,7,11,4,10,5,3
AT5G54900,7,11,4,4,2,3
AT3G53260,7,11,4,7,3,2
AT1G30580,9,11,4,9,3,0
AT4G18240,5,11,3,3,3,5
AT4G14080,6,11,3,4,1,1
AT3G48560,6,11,1,3,1,1
AT3G62250,13,12,17,18,23,22
AT2G47110,13,12,17,18,23,22
AT2G07360,12,12,17,11,4,6
AT1G23410,13,12,16,17,21,19
AT4G24820,11,12,16,12,7,12
AT4G02510,9,12,16,15,14,8
AT1G55090,11,12,15,15,14,14
AT2G24200,14,12,15,14,10,11
AT5G58420,14,12,14,15,26,24
AT5G07090,14,12,14,15,27,24
AT2G17360,14,12,14,15,27,24
AT2G23390,12,12,13,12,10,15
AT2G01140,12,12,13,13,12,10
AT1G62390,10,12,13,9,8,6
AT5G15490,12,12,12,13,10,8
AT4G21100,10,12,12,14,7,5
AT2G01690,5,12,12,6,5,4
AT4G34860,8,12,11,13,10,8
AT2G18790,10,12,11,8,11,8
AT5G55230,14,12,10,11,11,10
AT1G20020,10,12,10,9,9,8
AT4G37800,9,12,10,8,6,8
AT5G54160,8,12,9,10,6,4
AT5G10450,12,12,8,8,8,8
AT5G43330,12,12,8,11,8,6
AT3G55760,9,12,8,12,2,5
AT4G14160,9,12,8,8,3,4
AT4G39260,5,12,7,7,7,7
AT3G13930,6,12,7,10,5,6
AT3G44340,10,12,7,14,7,3
AT1G49760,14,12,6,11,3,3
AT1G08200,8,12,5,8,4,5
AT3G06480,7,12,4,11,6,4
AT1G31340,13,12,0,16,20,0
AT5G37640,13,12,0,0,0,0
AT5G20620,13,12,0,0,0,0
AT5G03240,13,12,0,0,0,0
AT4G05320,13,12,0,0,0,0
AT4G05050,13,12,0,0,0,0
AT4G02890,13,12,0,0,0,0
AT3G52590,13,12,0,0,0,0
AT2G36170,13,12,0,0,0,0
AT2G35635,13,12,0,0,0,0
AT1G65350,13,12,0,0,0,0
AT1G55060,13,12,0,0,0,0
AT1G04810,15,13,17,16,10,8
AT5G66140,16,13,16,18,25,18
AT4G21710,12,13,15,15,16,13
AT4G23460,11,13,15,12,11,10
AT1G09270,8,13,15,9,7,7
AT5G53620,16,13,13,13,6,12
AT5G56280,14,13,13,13,9,6
AT3G13300,12,13,13,14,8,2
AT1G72550,8,13,12,10,11,11
AT1G67680,8,13,12,7,8,5
AT5G06290,9,13,11,11,12,11
AT1G24020,11,13,10,11,7,14
AT5G27030,14,13,10,17,10,10
AT5G14170,8,13,10,14,6,9
AT3G16640,10,13,10,9,9,8
AT3G60830,12,13,10,11,12,5
AT5G61780,12,13,10,11,4,4
AT3G11910,12,13,10,16,9,3
AT5G06600,10,13,10,11,6,3
AT5G20010,9,13,9,11,8,8
AT2G37080,6,13,9,7,3,1
AT5G16050,9,13,8,9,11,13
AT3G15880,9,13,8,16,12,11
AT1G48410,6,13,8,12,5,4
AT2G35630,10,13,8,10,4,4
AT5G16440,12,13,7,7,9,7
AT2G33150,11,13,5,10,5,3
AT3G14990,8,13,5,9,4,2
AT2G45540,17,14,28,24,15,12
AT2G05120,17,14,18,20,13,13
AT4G11150,11,14,16,11,7,11
AT5G11580,9,14,16,14,12,7
AT1G18270,12,14,15,16,9,14
AT3G55610,12,14,15,10,7,9
AT4G25130,10,14,15,15,12,6
AT5G58410,18,14,14,21,16,11
AT5G58230,14,14,14,13,14,11
AT3G55800,14,14,14,15,11,10
AT3G29360,15,14,14,13,12,9
AT1G27090,13,14,14,12,12,6
AT1G75940,17,14,13,13,10,10
AT5G60100,15,14,13,11,6,10
AT5G66190,11,14,13,11,7,9
AT5G41950,9,14,13,11,10,6
AT3G12780,13,14,12,15,13,8
AT1G78300,12,14,12,10,10,8
AT4G20980,12,14,12,9,8,8
AT4G39660,10,14,12,10,13,7
AT3G22960,15,14,11,16,13,10
AT1G26630,15,14,11,8,8,8
AT3G23600,9,14,10,6,10,11
AT3G08947,13,14,10,15,14,10
AT1G21720,13,14,10,10,12,9
AT3G55440,10,14,10,13,11,7
AT4G20360,16,14,9,9,8,5
AT3G02520,10,14,8,9,10,11
AT3G16830,10,14,7,9,11,10
AT2G47510,14,14,7,13,7,8
AT5G43940,12,14,7,13,6,5
AT5G09650,11,14,6,10,5,11
AT1G52040,5,14,6,6,0,5
AT5G16730,17,15,21,18,10,8
AT3G09880,14,15,20,17,12,14
AT2G46560,9,15,20,11,10,4
AT1G48920,13,15,16,10,14,14
AT1G30630,12,15,15,12,9,16
AT2G28790,16,15,15,15,15,12
AT5G09900,15,15,14,13,10,10
AT1G15750,15,15,14,21,17,8
AT3G50590,5,15,14,8,5,5
AT5G56290,14,15,13,12,5,13
AT2G43770,13,15,13,16,9,12
AT4G34030,14,15,12,16,14,11
AT1G63660,15,15,12,14,8,6
AT5G63110,13,15,12,10,8,6
AT3G07770,12,15,11,11,6,14
AT5G38480,11,15,10,11,11,17
AT2G46610,16,15,10,14,9,9
AT5G06850,13,15,10,17,7,5
AT2G33340,13,15,10,12,7,5
AT5G35360,13,15,9,10,10,7
AT1G47128,9,15,6,10,8,11
AT2G05990,12,15,6,10,8,8
AT5G04140,11,15,5,7,1,3
AT5G24710,21,16,25,18,9,18
AT3G53180,19,16,19,18,20,22
AT3G51260,18,16,17,21,26,20
AT5G19510,22,16,17,20,20,16
AT1G72730,13,16,15,12,15,13
AT3G57560,9,16,15,8,7,12
AT1G65960,14,16,14,13,14,9
AT5G52920,16,16,14,14,7,7
AT3G04600,12,16,13,15,13,16
AT3G11630,14,16,13,17,16,15
AT3G11400,19,16,13,14,13,13
AT5G05010,12,16,12,11,11,10
AT3G60750,14,16,12,18,12,9
AT3G51240,14,16,11,13,4,5
AT3G03530,13,16,10,13,9,17
AT1G09620,12,16,10,13,4,4
AT5G14740,12,16,9,13,10,9
AT2G23350,13,16,9,15,8,3
AT2G47730,12,16,7,8,11,10
AT1G47250,18,17,24,20,20,14
AT4G09510,16,17,23,19,14,14
AT3G61140,16,17,22,17,20,17
AT1G56450,19,17,21,19,17,18
AT3G03110,19,17,19,20,20,15
AT4G27640,11,17,19,11,13,14
AT4G11380,15,17,19,16,12,13
AT5G12370,14,17,18,13,12,9
AT1G04690,18,17,18,16,8,7
AT5G37600,13,17,17,11,19,9
AT1G69740,15,17,16,18,10,14
AT1G23310,16,17,16,19,11,11
AT3G12145,15,17,15,18,13,13
AT1G80490,14,17,14,17,15,6
AT3G08943,12,17,13,15,15,11
AT1G18450,11,17,13,18,16,10
AT1G14810,12,17,12,11,6,6
AT3G10850,14,17,11,12,4,5
AT5G50920,14,17,9,16,5,8
AT3G25530,11,17,8,9,7,5
AT5G42790,21,18,26,23,19,20
AT5G36160,17,18,22,16,21,16
AT3G56090,18,18,19,21,25,33
AT5G22770,10,18,17,14,23,15
AT1G04080,14,18,17,19,15,13
AT1G06220,12,18,17,16,14,11
AT5G22780,11,18,16,13,24,14
AT4G23920,17,18,16,18,13,12
ATCG00120,20,18,15,21,21,21
AT3G06720,11,18,15,15,11,10
AT2G44160,16,18,15,14,12,9
AT4G10710,14,18,15,18,9,7
AT1G64520,13,18,14,13,10,13
AT2G21330,11,18,11,12,11,4
AT3G48870,10,18,8,13,6,8
AT5G48230,14,18,8,13,4,4
AT4G34110,12,18,8,12,6,3
AT2G05710,13,18,4,10,4,3
AT4G28470,18,19,24,23,22,17
AT1G67140,18,19,23,13,15,16
AT5G01410,18,19,22,20,19,17
ATCG00480,18,19,19,15,10,12
AT2G38230,17,19,19,17,17,10
AT1G29150,17,19,17,18,17,19
AT5G51660,11,19,17,18,18,10
AT4G33250,19,19,15,17,14,11
AT4G38970,10,19,14,12,16,14
AT2G19070,13,19,13,16,9,11
AT5G39500,17,20,34,24,26,18
AT5G65770,19,20,25,21,8,5
AT5G65780,19,20,24,20,7,5
AT2G29560,18,20,22,26,9,12
AT3G12915,16,20,22,15,12,9
AT3G42170,15,20,21,19,17,17
AT1G76010,17,20,21,25,15,15
AT3G44300,20,20,21,24,12,15
AT1G09100,18,20,20,20,15,21
AT2G34160,19,20,20,19,19,20
AT1G45000,13,20,18,16,12,17
AT5G43010,13,20,18,17,12,15
AT5G26000,13,20,18,17,15,14
AT3G26340,16,20,18,17,15,9
AT3G17820,14,20,16,17,20,27
AT5G42970,22,20,16,18,21,15
AT4G14800,15,20,15,14,15,19
AT1G19570,17,20,8,16,9,11
AT2G28190,11,20,7,13,3,4
AT1G21750,17,20,6,19,11,9
AT2G20140,14,21,23,25,14,19
AT2G38770,18,21,22,29,24,15
AT3G01780,19,21,22,26,12,13
AT2G39990,17,21,22,22,17,13
AT5G59370,24,21,21,20,18,17
AT3G46520,24,21,21,20,18,17
AT3G05900,15,21,21,21,16,13
AT1G10840,19,21,20,16,18,20
AT1G75990,17,21,20,22,20,17
AT4G34490,18,21,18,20,17,15
AT1G79930,15,21,18,19,10,7
AT1G48120,12,21,17,13,1,11
AT5G01600,15,21,16,16,17,21
AT3G22630,16,21,16,14,15,19
AT1G13440,21,21,15,23,15,12
AT2G26080,17,21,13,11,4,6
AT4G20050,16,21,13,10,8,3
AT3G06650,21,21,12,18,12,14
AT4G09000,16,21,11,12,11,11
AT4G29040,14,22,24,26,14,19
AT2G27020,21,22,21,26,25,49
AT2G16950,18,22,20,18,22,15
AT1G32060,18,22,19,22,13,17
AT4G01850,24,22,17,20,12,13
AT1G04410,21,22,17,19,16,13
AT2G36460,24,22,17,15,12,13
AT1G20630,26,22,17,18,14,10
AT5G49460,21,22,16,21,13,14
AT2G21660,15,22,15,15,13,15
AT2G37040,15,22,13,14,8,5
AT1G52410,12,22,9,17,7,7
AT2G17930,23,23,40,36,23,18
AT2G37690,19,23,28,21,25,20
AT5G25980,19,23,24,20,27,28
AT5G11170,23,23,24,25,17,16
AT3G22110,17,23,23,20,24,18
AT5G11200,22,23,23,24,16,16
AT3G01340,20,23,23,23,24,15
AT3G44320,21,23,21,23,13,19
AT1G79920,15,23,17,20,12,7
AT5G49910,19,24,36,29,47,27
AT3G59020,11,24,26,17,17,17
AT5G20830,22,24,26,17,20,12
AT2G39800,18,24,24,17,12,12
AT5G09590,20,24,23,24,26,26
AT5G58290,24,24,23,26,21,19
AT1G66200,15,24,20,14,20,30
AT4G31300,19,24,20,20,17,14
AT3G16470,21,24,18,20,18,8
AT3G04120,21,24,17,23,15,12
AT1G29900,16,24,14,12,5,8
AT5G53480,29,25,29,22,26,18
AT2G32730,23,25,29,27,19,17
AT3G02200,27,25,28,26,22,19
AT3G05530,24,25,25,26,19,26
AT5G20000,26,25,25,28,21,24
AT1G03090,17,25,24,23,22,12
AT1G64740,22,25,22,24,12,17
AT4G05420,22,25,21,20,11,7
AT5G14250,16,25,20,18,25,18
AT1G02500,25,25,19,23,14,17
AT3G01500,19,25,18,18,14,13
AT2G30050,18,25,17,16,14,15
ATCG00500,23,25,16,15,13,12
AT1G64880,27,25,15,20,16,15
AT2G46520,24,26,33,25,32,29
AT1G22920,17,26,30,22,30,29
AT4G37910,22,26,26,29,26,18
AT3G60820,20,26,24,28,29,28
AT3G53750,26,26,24,22,20,19
AT2G37620,26,26,24,22,20,19
AT2G04030,25,26,23,21,27,26
AT2G18110,16,26,21,18,24,25
AT1G79210,19,26,20,20,22,23
AT1G79990,23,27,28,23,20,15
AT5G19990,27,27,26,30,23,25
AT4G24190,25,27,26,25,20,23
AT3G13920,23,27,26,17,22,21
AT3G55220,25,27,26,23,23,15
AT3G55200,25,27,26,23,23,15
AT1G54270,21,27,25,17,20,18
AT1G29250,22,27,24,23,21,23
AT3G13860,29,27,23,30,26,33
AT1G16470,21,27,22,21,23,24
AT2G05840,20,27,22,23,25,19
AT2G19520,15,27,20,20,11,15
AT3G23810,24,27,19,21,14,17
AT3G13490,25,27,18,21,10,7
AT5G63840,16,27,17,20,9,17
AT3G03780,21,27,16,20,11,14
AT4G36080,24,28,37,32,14,15
AT5G35200,20,28,31,22,19,27
AT5G15650,24,28,30,31,38,36
AT3G17390,26,28,30,25,23,21
AT1G76030,27,28,29,31,31,37
AT1G20260,27,28,29,31,31,37
AT1G52400,23,28,29,26,31,30
AT5G60160,27,28,29,27,28,22
AT3G12110,25,28,27,26,21,16
AT3G14790,19,28,26,21,16,20
AT5G25757,26,28,23,23,21,34
AT5G25754,26,28,23,23,21,34
AT2G38040,20,28,23,21,18,25
AT1G53500,14,28,23,21,20,22
AT4G33680,29,28,18,19,20,21
AT4G35090,33,28,17,24,15,13
AT4G33010,21,28,14,19,9,9
AT4G24280,21,29,41,33,49,31
AT4G16340,27,29,34,33,29,19
AT4G38510,26,29,28,32,30,32
AT3G11830,25,29,28,28,21,21
AT1G52570,35,29,27,30,24,28
AT1G35580,22,29,26,33,20,21
AT3G27530,33,30,37,40,30,27
AT3G20050,30,30,36,27,29,24
AT1G13060,18,30,29,29,26,23
AT1G80070,29,31,33,27,35,26
AT1G53750,25,31,30,33,26,23
AT5G35590,22,31,29,31,27,19
AT1G20200,25,31,28,33,27,26
AT5G46070,24,31,27,23,24,17
AT4G29270,21,31,21,19,6,15
AT1G71220,22,31,19,23,11,13
AT1G52030,24,31,18,21,16,14
AT3G29410,30,32,37,31,25,36
AT3G02230,27,32,34,32,36,36
AT1G24510,27,32,34,30,25,23
AT1G75780,30,32,33,26,29,27
AT5G16070,32,32,29,37,30,22
AT4G13940,29,32,26,26,20,23
AT1G07890,24,32,24,22,6,14
AT1G02080,34,33,41,34,45,33
AT4G38600,22,34,33,28,33,22
AT3G14290,24,34,30,29,31,29
AT3G18190,32,34,29,33,25,36
AT3G15980,30,34,26,25,21,19
AT5G11710,26,34,17,15,6,10
AT5G12250,36,35,40,35,33,27
AT5G35630,36,35,35,31,28,19
AT5G26710,24,35,29,36,33,33
AT3G18780,27,35,27,28,23,19
AT1G49240,27,35,27,28,23,19
AT4G38680,21,35,12,19,5,8
AT1G42970,40,36,43,39,29,36
AT3G52140,27,36,39,38,29,26
AT1G20010,36,36,37,32,34,33
AT5G09810,33,36,37,32,32,22
AT3G02530,33,36,35,35,34,25
AT1G12900,30,36,31,29,19,26
AT2G39730,20,36,27,26,36,25
AT5G20890,32,37,36,34,23,19
AT1G71080,39,38,41,39,30,40
AT3G57290,33,38,40,36,33,34
AT2G40660,23,38,38,43,24,36
AT5G17020,36,38,34,34,39,37
AT1G53850,27,38,31,32,32,34
AT1G52360,31,38,30,25,25,24
AT3G12580,40,39,66,49,89,52
AT5G19780,37,39,38,39,30,31
AT5G19770,37,39,38,39,30,31
AT5G17920,33,39,25,37,19,23
AT4G20890,45,40,46,39,43,35
AT2G20580,29,40,44,38,37,31
AT1G09640,34,40,39,39,35,38
AT4G16143,35,40,38,40,26,36
AT2G27040,37,40,16,32,11,12
AT5G44340,52,42,49,42,41,39
AT5G26360,46,42,43,45,42,32
AT2G02560,34,42,40,34,31,31
AT3G03960,41,42,38,38,32,38
AT3G59970,35,42,29,29,17,17
AT1G20960,47,43,45,49,44,33
AT5G42020,41,43,40,37,44,41
AT2G36880,36,43,38,37,27,25
AT3G63460,46,44,52,49,44,57
AT2G46280,43,44,43,44,30,54
AT5G28540,41,44,41,40,44,44
AT4G31490,37,44,38,40,37,28
AT1G01960,42,45,54,47,49,44
AT1G78570,35,45,42,41,37,38
AT4G31480,39,45,40,39,37,28
AT5G47690,37,45,39,38,42,41
AT2G36530,40,45,31,35,25,25
AT5G66420,38,46,45,41,43,33
AT5G24770,27,46,25,15,24,21
AT5G19820,41,47,52,40,32,58
AT1G04820,45,47,44,45,34,39
AT3G14940,47,47,43,46,50,56
AT5G60390,42,48,43,45,43,50
AT1G07940,42,48,43,45,43,50
AT1G07930,42,48,43,45,43,50
AT1G07920,42,48,43,45,43,50
AT3G26650,39,48,39,38,25,31
AT3G52930,48,48,31,33,24,20
AT4G14960,46,49,45,46,36,35
AT3G56150,47,49,45,49,43,29
AT1G20620,51,49,44,39,33,38
AT5G02490,47,50,85,52,105,69
AT5G56030,35,50,34,39,35,36
AT2G33210,45,51,48,49,46,44
AT5G25780,43,51,44,39,38,34
AT5G56010,36,51,36,42,36,35
AT5G23860,57,52,53,49,50,41
AT4G20850,51,53,62,59,56,52
AT1G78900,57,53,52,55,54,47
AT3G43300,57,54,62,55,57,55
AT5G56500,45,54,61,58,59,67
AT4G34450,49,54,52,51,40,37
AT5G27640,50,55,52,48,46,36
AT2G29550,57,55,50,52,53,44
AT3G44690,53,55,49,44,29,44
AT1G30230,41,55,45,39,41,38
AT3G03540,41,55,42,48,34,56
AT3G45140,47,55,40,43,34,35
AT3G09820,47,55,33,42,26,54
AT5G62700,67,56,64,61,58,52
AT5G62690,67,56,64,61,58,52
AT1G55860,54,58,65,65,53,53
AT1G64790,45,58,65,54,45,44
AT5G24780,34,58,36,24,39,49
AT1G62020,49,59,51,48,49,41
AT5G03300,40,59,32,40,24,46
AT1G57720,52,60,63,56,51,42
AT4G11420,56,60,55,57,43,36
AT1G69830,53,61,52,48,40,55
AT3G23990,56,64,59,61,53,70
AT2G21390,52,64,58,55,54,43
AT3G09440,61,65,118,79,160,97
AT2G22125,56,68,73,55,55,50
AT2G28000,71,68,63,70,56,48
AT3G15730,58,71,66,68,67,79
AT1G56070,63,71,64,61,47,42
AT4G10320,64,72,82,80,71,84
AT1G70320,75,76,78,82,72,64
AT5G02500,66,79,141,91,200,162
AT1G53310,79,80,78,74,82,83
AT2G42600,74,80,76,72,83,83
AT1G55490,70,84,83,88,81,80
AT3G13470,68,84,81,85,83,86
AT1G09780,73,93,69,80,73,92
AT2G17630,77,99,67,83,58,81
AT5G38430,79,111,115,106,78,94
AT5G03340,111,129,117,103,112,106
AT3G44310,133,137,159,167,71,81
AT3G09840,121,139,128,114,123,120
AT1G67090,116,148,156,134,133,147
AT1G36160,139,157,160,144,155,128
AT5G38420,116,157,151,132,132,149
AT1G19480,155,166,142,145,112,152
AT4G35630,162,199,145,178,125,183
AT3G08590,241,305,208,243,162,270
ATCG00490,556,764,729,675,1186,1192
AT4G25500,722,887,736,775,966,1081
